date_key,from_currency_code,to_currency_code,exchange_rate
20200601,NIO,USD,33.738901
20200602,NIO,USD,33.72054
20200603,NIO,USD,33.72035
20200604,NIO,USD,33.727646
20200605,NIO,USD,33.741186
20200606,NIO,USD,34.249842
20200607,NIO,USD,34.250064
20200608,NIO,USD,33.714978
20200609,NIO,USD,33.716107
20200610,NIO,USD,33.746073
20200611,NIO,USD,33.734569
20200612,NIO,USD,33.79799
20200613,NIO,USD,34.299615
20200614,NIO,USD,34.299655
20200615,NIO,USD,33.851388
20200616,NIO,USD,34.324887
20200617,NIO,USD,34.294908
20200618,NIO,USD,34.294628
20200619,NIO,USD,34.294407
20200620,NIO,USD,34.359757
20200621,NIO,USD,34.359686
20200622,NIO,USD,34.39084
20200623,NIO,USD,34.394867
20200624,NIO,USD,34.583279
20200625,NIO,USD,34.843561
20200626,NIO,USD,34.548161
20200627,NIO,USD,34.469835
20200628,NIO,USD,34.469785
20200629,NIO,USD,34.431381
20200630,NIO,USD,33.835962
20200701,NIO,USD,34.495174
20200702,NIO,USD,33.700041
20200703,NIO,USD,34.434993
20200704,NIO,USD,34.489938
20200705,NIO,USD,34.489929
20200706,NIO,USD,34.485219
20200707,NIO,USD,34.495673
20200708,NIO,USD,33.846266
20200709,NIO,USD,34.59638
20200710,NIO,USD,34.792994
20200711,NIO,USD,34.549739
20200712,NIO,USD,34.549642
20200713,NIO,USD,34.545836
20200714,NIO,USD,34.545579
20200715,NIO,USD,34.590744
20200716,NIO,USD,34.78296
20200717,NIO,USD,34.771785
20200718,NIO,USD,34.50004
20200719,NIO,USD,34.499624
20200720,NIO,USD,34.525028
20200721,NIO,USD,34.692654
20200722,NIO,USD,34.515035
20200723,NIO,USD,34.494404
20200724,NIO,USD,34.555504
20200725,NIO,USD,34.599816
20200726,NIO,USD,34.599794
20200727,NIO,USD,34.595248
20200728,NIO,USD,34.605352
20200729,NIO,USD,34.705409
20200730,NIO,USD,34.494765
20200731,NIO,USD,34.413313
20200801,NIO,USD,34.394722
20200802,NIO,USD,34.394722
20200803,NIO,USD,35.021159
20200804,NIO,USD,34.497151
20200805,NIO,USD,34.805188
20200806,NIO,USD,34.813374
20200807,NIO,USD,34.631126
20200808,NIO,USD,34.540711
20200809,NIO,USD,34.540554
20200810,NIO,USD,34.53595
20200811,NIO,USD,34.832447
20200812,NIO,USD,34.596783
20200813,NIO,USD,34.546183
20200814,NIO,USD,34.878778
20200815,NIO,USD,34.596849
20200816,NIO,USD,34.596849
20200817,NIO,USD,34.596927
20200818,NIO,USD,34.597031
20200819,NIO,USD,34.745077
20200820,NIO,USD,34.87187
20200821,NIO,USD,34.817295
20200822,NIO,USD,34.81778
20200823,NIO,USD,34.81778
20200824,NIO,USD,34.829953
20200825,NIO,USD,34.847793
20200826,NIO,USD,34.849239
20200827,NIO,USD,34.845414
20200828,NIO,USD,34.859871
20200829,NIO,USD,34.859805
20200830,NIO,USD,34.859805
20200831,NIO,USD,34.846296
20200901,NIO,USD,34.84131
20200902,NIO,USD,34.845494
20200903,NIO,USD,34.86326
20200904,NIO,USD,34.753643
20200905,NIO,USD,34.599979
20200906,NIO,USD,34.599979
20200907,NIO,USD,34.915867
20200908,NIO,USD,34.751905
20200909,NIO,USD,34.761166
20200910,NIO,USD,34.738674
20200911,NIO,USD,34.731161
20200912,NIO,USD,34.585147
20200913,NIO,USD,34.585161
20200914,NIO,USD,34.596222
20200915,NIO,USD,34.847973
20200916,NIO,USD,34.596928
20200917,NIO,USD,34.671658
20200918,NIO,USD,34.646117
20200919,NIO,USD,34.649991
20200920,NIO,USD,34.650019
20200921,NIO,USD,34.870218
20200922,NIO,USD,34.784698
20200923,NIO,USD,35.067581
20200924,NIO,USD,34.851438
20200925,NIO,USD,34.857674
20200926,NIO,USD,34.680097
20200927,NIO,USD,34.680053
20200928,NIO,USD,34.858653
20200929,NIO,USD,34.805059
20200930,NIO,USD,34.769969
20201001,NIO,USD,34.789617
20201002,NIO,USD,34.804028
20201003,NIO,USD,34.682009
20201004,NIO,USD,34.682009
20201005,NIO,USD,34.596988
20201006,NIO,USD,34.696828
20201007,NIO,USD,34.853204
20201008,NIO,USD,34.831319
20201009,NIO,USD,34.751988
20201010,NIO,USD,34.650048
20201011,NIO,USD,34.650025
20201012,NIO,USD,34.830777
20201013,NIO,USD,34.73716
20201014,NIO,USD,34.677722
20201015,NIO,USD,34.696308
20201016,NIO,USD,34.796757
20201017,NIO,USD,34.729727
20201018,NIO,USD,34.729631
20201019,NIO,USD,34.735998
20201020,NIO,USD,34.714639
20201021,NIO,USD,34.725812
20201022,NIO,USD,34.715675
20201023,NIO,USD,34.745823
20201024,NIO,USD,34.749981
20201025,NIO,USD,34.749981
20201026,NIO,USD,34.745721
20201027,NIO,USD,34.725726
20201028,NIO,USD,34.715792
20201029,NIO,USD,34.70308
20201030,NIO,USD,34.796972
20201031,NIO,USD,34.720054
20201101,NIO,USD,34.719963
20201102,NIO,USD,34.802971
20201103,NIO,USD,34.716099
20201104,NIO,USD,34.716842
20201105,NIO,USD,34.730105
20201106,NIO,USD,35.190513
20201107,NIO,USD,35.250956
20201108,NIO,USD,35.250956
20201109,NIO,USD,34.978008
20201110,NIO,USD,35.309875
20201111,NIO,USD,34.804032
20201112,NIO,USD,34.817732
20201113,NIO,USD,34.843169
20201114,NIO,USD,34.875706
20201115,NIO,USD,34.875382
20201116,NIO,USD,34.875053
20201117,NIO,USD,34.815574
20201118,NIO,USD,34.805674
20201119,NIO,USD,34.807265
20201120,NIO,USD,34.845955
20201121,NIO,USD,34.869961
20201122,NIO,USD,34.869956
20201123,NIO,USD,34.865712
20201124,NIO,USD,34.865713
20201125,NIO,USD,34.864609
20201126,NIO,USD,34.783263
20201127,NIO,USD,34.865729
20201128,NIO,USD,34.850247
20201129,NIO,USD,34.850331
20201130,NIO,USD,34.792343
20201201,NIO,USD,34.814539
20201202,NIO,USD,34.81472
20201203,NIO,USD,34.781003
20201204,NIO,USD,34.781172
20201205,NIO,USD,34.879801
20201206,NIO,USD,34.879797
20201207,NIO,USD,34.876115
20201208,NIO,USD,34.816164
20201209,NIO,USD,34.796098
20201210,NIO,USD,34.816325
20201211,NIO,USD,34.836322
20201212,NIO,USD,34.799798
20201213,NIO,USD,34.799716
20201214,NIO,USD,34.853582
20201215,NIO,USD,34.891803
20201216,NIO,USD,34.856851
20201217,NIO,USD,34.848344
20201218,NIO,USD,34.825627
20201219,NIO,USD,34.900158
20201220,NIO,USD,34.900245
20201221,NIO,USD,34.889077
20201222,NIO,USD,34.850189
20201223,NIO,USD,34.868162
20201224,NIO,USD,34.867162
20201225,NIO,USD,34.871818
20201226,NIO,USD,34.871118
20201227,NIO,USD,34.871118
20201228,NIO,USD,34.844314
20201229,NIO,USD,34.885951
20201230,NIO,USD,34.915907
20201231,NIO,USD,34.91595
20190101,NOK,USD,8.614262
20190102,NOK,USD,8.699373
20190103,NOK,USD,8.695586
20190104,NOK,USD,8.611
20190105,NOK,USD,8.613855
20190106,NOK,USD,8.613788
20190107,NOK,USD,8.540236
20190108,NOK,USD,8.552377
20190109,NOK,USD,8.472012
20190110,NOK,USD,8.468165
20190111,NOK,USD,8.526173
20190112,NOK,USD,8.535026
20190113,NOK,USD,8.534991
20190114,NOK,USD,8.532316
20190115,NOK,USD,8.555493
20190116,NOK,USD,8.533068
20190117,NOK,USD,8.5574
20190118,NOK,USD,8.552858
20190119,NOK,USD,8.56202
20190120,NOK,USD,8.562181
20190121,NOK,USD,8.56727
20190122,NOK,USD,8.596659
20190123,NOK,USD,8.586196
20190124,NOK,USD,8.574553
20190125,NOK,USD,8.518545
20190126,NOK,USD,8.515424
20190127,NOK,USD,8.51382
20190128,NOK,USD,8.514439
20190129,NOK,USD,8.50096
20190130,NOK,USD,8.475329
20190131,NOK,USD,8.43721
20190201,NOK,USD,8.433344
20190202,NOK,USD,8.441921
20190203,NOK,USD,8.441808
20190204,NOK,USD,8.470725
20190205,NOK,USD,8.483127
20190206,NOK,USD,8.525476
20190207,NOK,USD,8.582325
20190208,NOK,USD,8.636245
20190209,NOK,USD,8.644799
20190210,NOK,USD,8.644927
20190211,NOK,USD,8.72489
20190212,NOK,USD,8.653856
20190213,NOK,USD,8.644826
20190214,NOK,USD,8.660243
20190215,NOK,USD,8.65051
20190216,NOK,USD,8.636223
20190217,NOK,USD,8.636974
20190218,NOK,USD,8.607359
20190219,NOK,USD,8.583673
20190220,NOK,USD,8.568216
20190221,NOK,USD,8.626924
20190222,NOK,USD,8.603217
20190223,NOK,USD,8.62079
20190224,NOK,USD,8.620789
20190225,NOK,USD,8.610509
20190226,NOK,USD,8.580208
20190227,NOK,USD,8.544816
20190228,NOK,USD,8.553285
20190301,NOK,USD,8.578815
20190302,NOK,USD,8.579786
20190303,NOK,USD,8.583093
20190304,NOK,USD,8.656858
20190305,NOK,USD,8.674652
20190306,NOK,USD,8.666071
20190307,NOK,USD,8.751129
20190308,NOK,USD,8.765068
20190309,NOK,USD,8.758508
20190310,NOK,USD,8.746959
20190311,NOK,USD,8.690035
20190312,NOK,USD,8.63557
20190313,NOK,USD,8.578824
20190314,NOK,USD,8.580884
20190315,NOK,USD,8.538441
20190316,NOK,USD,8.530694
20190317,NOK,USD,8.531151
20190318,NOK,USD,8.559774
20190319,NOK,USD,8.521458
20190320,NOK,USD,8.540052
20190321,NOK,USD,8.469927
20190322,NOK,USD,8.582699
20190323,NOK,USD,8.545658
20190324,NOK,USD,8.556765
20190325,NOK,USD,8.525794
20190326,NOK,USD,8.535432
20190327,NOK,USD,8.636426
20190328,NOK,USD,8.642691
20190329,NOK,USD,8.608523
20190330,NOK,USD,8.650423
20190331,NOK,USD,8.630457
20190401,NOK,USD,8.591606
20190402,NOK,USD,8.622358
20190403,NOK,USD,8.5548
20190404,NOK,USD,8.591255
20190405,NOK,USD,8.614921
20190406,NOK,USD,8.612588
20190407,NOK,USD,8.613436
20190408,NOK,USD,8.547998
20190409,NOK,USD,8.540287
20190410,NOK,USD,8.501887
20190411,NOK,USD,8.536285
20190412,NOK,USD,8.495335
20190413,NOK,USD,8.491215
20190414,NOK,USD,8.485131
20190415,NOK,USD,8.495247
20190416,NOK,USD,8.481979
20190417,NOK,USD,8.49382
20190418,NOK,USD,8.516865
20190419,NOK,USD,8.510425
20190420,NOK,USD,8.511383
20190421,NOK,USD,8.511508
20190422,NOK,USD,8.49732
20190423,NOK,USD,8.55392
20190424,NOK,USD,8.602694
20190425,NOK,USD,8.664955
20190426,NOK,USD,8.67473
20190427,NOK,USD,8.683728
20190428,NOK,USD,8.684167
20190429,NOK,USD,8.677105
20190430,NOK,USD,8.644535
20190501,NOK,USD,8.637062
20190502,NOK,USD,8.764665
20190503,NOK,USD,8.709386
20190504,NOK,USD,8.701351
20190505,NOK,USD,8.700888
20190506,NOK,USD,8.731076
20190507,NOK,USD,8.75249
20190508,NOK,USD,8.758731
20190509,NOK,USD,8.779657
20190510,NOK,USD,8.728291
20190511,NOK,USD,8.719686
20190512,NOK,USD,8.712255
20190513,NOK,USD,8.756174
20190514,NOK,USD,8.734265
20190515,NOK,USD,8.720444
20190516,NOK,USD,8.731935
20190517,NOK,USD,8.783503
20190518,NOK,USD,8.795737
20190519,NOK,USD,8.793354
20190520,NOK,USD,8.780492
20190521,NOK,USD,8.771414
20190522,NOK,USD,8.748543
20190523,NOK,USD,8.751028
20190524,NOK,USD,8.707209
20190525,NOK,USD,8.685157
20190526,NOK,USD,8.685545
20190527,NOK,USD,8.708672
20190528,NOK,USD,8.698423
20190529,NOK,USD,8.771168
20190530,NOK,USD,8.762231
20190531,NOK,USD,8.753168
20190601,NOK,USD,8.755507
20190602,NOK,USD,8.754554
20190603,NOK,USD,8.722724
20190604,NOK,USD,8.712337
20190605,NOK,USD,8.728573
20190606,NOK,USD,8.698703
20190607,NOK,USD,8.627696
20190608,NOK,USD,8.62787
20190609,NOK,USD,8.625538
20190610,NOK,USD,8.65147
20190611,NOK,USD,8.633322
20190612,NOK,USD,8.644001
20190613,NOK,USD,8.677873
20190614,NOK,USD,8.718043
20190615,NOK,USD,8.717253
20190616,NOK,USD,8.717518
20190617,NOK,USD,8.714356
20190618,NOK,USD,8.74411
20190619,NOK,USD,8.729552
20190620,NOK,USD,8.574657
20190621,NOK,USD,8.5427
20190622,NOK,USD,8.496913
20190623,NOK,USD,8.494247
20190624,NOK,USD,8.490136
20190625,NOK,USD,8.513055
20190626,NOK,USD,8.485514
20190627,NOK,USD,8.515792
20190628,NOK,USD,8.52621
20190629,NOK,USD,8.529714
20190630,NOK,USD,8.529959
20190701,NOK,USD,8.575169
20190702,NOK,USD,8.563806
20190703,NOK,USD,8.542547
20190704,NOK,USD,8.532889
20190705,NOK,USD,8.627982
20190706,NOK,USD,8.617372
20190707,NOK,USD,8.617835
20190708,NOK,USD,8.640556
20190709,NOK,USD,8.644032
20190710,NOK,USD,8.583967
20190711,NOK,USD,8.547119
20190712,NOK,USD,8.548764
20190713,NOK,USD,8.534619
20190714,NOK,USD,8.52996
20190715,NOK,USD,8.546756
20190716,NOK,USD,8.556394
20190717,NOK,USD,8.570749
20190718,NOK,USD,8.593198
20190719,NOK,USD,8.569911
20190720,NOK,USD,8.573522
20190721,NOK,USD,8.572299
20190722,NOK,USD,8.601404
20190723,NOK,USD,8.689894
20190724,NOK,USD,8.64495
20190725,NOK,USD,8.664751
20190726,NOK,USD,8.720318
20190727,NOK,USD,8.713268
20190728,NOK,USD,8.715741
20190729,NOK,USD,8.703235
20190730,NOK,USD,8.756048
20190731,NOK,USD,8.784152
20190801,NOK,USD,8.870577
20190802,NOK,USD,8.919007
20190803,NOK,USD,8.914388
20190804,NOK,USD,8.919096
20190805,NOK,USD,8.920689
20190806,NOK,USD,8.914816
20190807,NOK,USD,8.969792
20190808,NOK,USD,8.921324
20190809,NOK,USD,8.878547
20190810,NOK,USD,8.879183
20190811,NOK,USD,8.880429
20190812,NOK,USD,8.912725
20190813,NOK,USD,8.880342
20190814,NOK,USD,8.973441
20190815,NOK,USD,9.014739
20190816,NOK,USD,8.992044
20190817,NOK,USD,9.009449
20190818,NOK,USD,9.01272
20190819,NOK,USD,8.970801
20190820,NOK,USD,9.004139
20190821,NOK,USD,8.9531
20190822,NOK,USD,8.973948
20190823,NOK,USD,8.966743
20190824,NOK,USD,8.956553
20190825,NOK,USD,8.945551
20190826,NOK,USD,8.990695
20190827,NOK,USD,9.020874
20190828,NOK,USD,9.035767
20190829,NOK,USD,9.09073
20190830,NOK,USD,9.116885
20190831,NOK,USD,9.117718
20190901,NOK,USD,9.114645
20190902,NOK,USD,9.104718
20190903,NOK,USD,9.107852
20190904,NOK,USD,9.034754
20190905,NOK,USD,8.992573
20190906,NOK,USD,8.966879
20190907,NOK,USD,8.975108
20190908,NOK,USD,8.97106
20190909,NOK,USD,8.925063
20190910,NOK,USD,8.948572
20190911,NOK,USD,8.976226
20190912,NOK,USD,8.969318
20190913,NOK,USD,8.977535
20190914,NOK,USD,8.981473
20190915,NOK,USD,8.972218
20190916,NOK,USD,8.958033
20190917,NOK,USD,8.933119
20190918,NOK,USD,8.932017
20190919,NOK,USD,8.978175
20190920,NOK,USD,9.048431
20190921,NOK,USD,9.059978
20190922,NOK,USD,9.060754
20190923,NOK,USD,9.051615
20190924,NOK,USD,9.006791
20190925,NOK,USD,9.051775
20190926,NOK,USD,9.081678
20190927,NOK,USD,9.081214
20190928,NOK,USD,9.076198
20190929,NOK,USD,9.073127
20190930,NOK,USD,9.083212
20191001,NOK,USD,9.120544
20191002,NOK,USD,9.143294
20191003,NOK,USD,9.108453
20191004,NOK,USD,9.104225
20191005,NOK,USD,9.093884
20191006,NOK,USD,9.094508
20191007,NOK,USD,9.128571
20191008,NOK,USD,9.173484
20191009,NOK,USD,9.16736
20191010,NOK,USD,9.121484
20191011,NOK,USD,9.063279
20191012,NOK,USD,9.08199
20191013,NOK,USD,9.081322
20191014,NOK,USD,9.112557
20191015,NOK,USD,9.117277
20191016,NOK,USD,9.170621
20191017,NOK,USD,9.184863
20191018,NOK,USD,9.175996
20191019,NOK,USD,9.156606
20191020,NOK,USD,9.162083
20191021,NOK,USD,9.138557
20191022,NOK,USD,9.141261
20191023,NOK,USD,9.149491
20191024,NOK,USD,9.139488
20191025,NOK,USD,9.192848
20191026,NOK,USD,9.197647
20191027,NOK,USD,9.197074
20191028,NOK,USD,9.210025
20191029,NOK,USD,9.232482
20191030,NOK,USD,9.214818
20191031,NOK,USD,9.175814
20191101,NOK,USD,9.091487
20191102,NOK,USD,9.099982
20191103,NOK,USD,9.112046
20191104,NOK,USD,9.123192
20191105,NOK,USD,9.188249
20191106,NOK,USD,9.165872
20191107,NOK,USD,9.128994
20191108,NOK,USD,9.149207
20191109,NOK,USD,9.12924
20191110,NOK,USD,9.127081
20191111,NOK,USD,9.140864
20191112,NOK,USD,9.147378
20191113,NOK,USD,9.190209
20191114,NOK,USD,9.174128
20191115,NOK,USD,9.087024
20191116,NOK,USD,9.086459
20191117,NOK,USD,9.090284
20191118,NOK,USD,9.104677
20191119,NOK,USD,9.128991
20191120,NOK,USD,9.143185
20191121,NOK,USD,9.135672
20191122,NOK,USD,9.160753
20191123,NOK,USD,9.158803
20191124,NOK,USD,9.158896
20191125,NOK,USD,9.19618
20191126,NOK,USD,9.174177
20191127,NOK,USD,9.168845
20191128,NOK,USD,9.172497
20191129,NOK,USD,9.216983
20191130,NOK,USD,9.221017
20191201,NOK,USD,9.223498
20191202,NOK,USD,9.154428
20191203,NOK,USD,9.17723
20191204,NOK,USD,9.176614
20191205,NOK,USD,9.135592
20191206,NOK,USD,9.134878
20191207,NOK,USD,9.124568
20191208,NOK,USD,9.134346
20191209,NOK,USD,9.144835
20191210,NOK,USD,9.174753
20191211,NOK,USD,9.153913
20191212,NOK,USD,9.100052
20191213,NOK,USD,9.047468
20191214,NOK,USD,9.028782
20191215,NOK,USD,9.032144
20191216,NOK,USD,9.015626
20191217,NOK,USD,9.016338
20191218,NOK,USD,9.021719
20191219,NOK,USD,8.961451
20191220,NOK,USD,8.968123
20191221,NOK,USD,8.974564
20191222,NOK,USD,8.975246
20191223,NOK,USD,8.948697
20191224,NOK,USD,8.913328
20191225,NOK,USD,8.934438
20191226,NOK,USD,8.88069
20191227,NOK,USD,8.830156
20191228,NOK,USD,8.821029
20191229,NOK,USD,8.818995
20191230,NOK,USD,8.785865
20191231,NOK,USD,8.78262
20200101,NOK,USD,8.736782
20200102,NOK,USD,8.806214
20200103,NOK,USD,8.820644
20200104,NOK,USD,8.839878
20200105,NOK,USD,8.83595
20200106,NOK,USD,8.804503
20200107,NOK,USD,8.859151
20200108,NOK,USD,8.87142
20200109,NOK,USD,8.880002
20200110,NOK,USD,8.886392
20200111,NOK,USD,8.885233
20200112,NOK,USD,8.885688
20200113,NOK,USD,8.891712
20200114,NOK,USD,8.871319
20200115,NOK,USD,8.858204
20200116,NOK,USD,8.882697
20200117,NOK,USD,8.913397
20200118,NOK,USD,8.911361
20200119,NOK,USD,8.910963
20200120,NOK,USD,8.936366
20200121,NOK,USD,8.969287
20200122,NOK,USD,8.985057
20200123,NOK,USD,9.018034
20200124,NOK,USD,9.041853
20200125,NOK,USD,9.048203
20200126,NOK,USD,9.047427
20200127,NOK,USD,9.144903
20200128,NOK,USD,9.132402
20200129,NOK,USD,9.165264
20200130,NOK,USD,9.207204
20200131,NOK,USD,9.201958
20200201,NOK,USD,9.206965
20200202,NOK,USD,9.20219
20200203,NOK,USD,9.28296
20200204,NOK,USD,9.213268
20200205,NOK,USD,9.213739
20200206,NOK,USD,9.23826
20200207,NOK,USD,9.291857
20200208,NOK,USD,9.29676
20200209,NOK,USD,9.300833
20200210,NOK,USD,9.298034
20200211,NOK,USD,9.252074
20200212,NOK,USD,9.216926
20200213,NOK,USD,9.259377
20200214,NOK,USD,9.251153
20200215,NOK,USD,9.248619
20200216,NOK,USD,9.248793
20200217,NOK,USD,9.245562
20200218,NOK,USD,9.311024
20200219,NOK,USD,9.27654
20200220,NOK,USD,9.318223
20200221,NOK,USD,9.277867
20200222,NOK,USD,9.285802
20200223,NOK,USD,9.286889
20200224,NOK,USD,9.331399
20200225,NOK,USD,9.37545
20200226,NOK,USD,9.390687
20200227,NOK,USD,9.395698
20200228,NOK,USD,9.448028
20200229,NOK,USD,9.395675
20200301,NOK,USD,9.3962
20200302,NOK,USD,9.30856
20200303,NOK,USD,9.238476
20200304,NOK,USD,9.285357
20200305,NOK,USD,9.27989
20200306,NOK,USD,9.250488
20200307,NOK,USD,9.247648
20200308,NOK,USD,9.248239
20200309,NOK,USD,9.462028
20200310,NOK,USD,9.588978
20200311,NOK,USD,9.630364
20200312,NOK,USD,10.192955
20200313,NOK,USD,10.058279
20200314,NOK,USD,10.02961
20200315,NOK,USD,10.073917
20200316,NOK,USD,10.277994
20200317,NOK,USD,10.430134
20200318,NOK,USD,11.10548
20200319,NOK,USD,11.230533
20200320,NOK,USD,11.539394
20200321,NOK,USD,11.79696
20200322,NOK,USD,11.810434
20200323,NOK,USD,11.298704
20200324,NOK,USD,11.086636
20200325,NOK,USD,10.912592
20200326,NOK,USD,10.40452
20200327,NOK,USD,10.505777
20200328,NOK,USD,10.487882
20200329,NOK,USD,10.490122
20200330,NOK,USD,10.626674
20200331,NOK,USD,10.412006
20200401,NOK,USD,10.462101
20200402,NOK,USD,10.374657
20200403,NOK,USD,10.577998
20200404,NOK,USD,10.572973
20200405,NOK,USD,10.572119
20200406,NOK,USD,10.433026
20200407,NOK,USD,10.24504
20200408,NOK,USD,10.273937
20200409,NOK,USD,10.207782
20200410,NOK,USD,10.201976
20200411,NOK,USD,10.192031
20200412,NOK,USD,10.203287
20200413,NOK,USD,10.314642
20200414,NOK,USD,10.306878
20200415,NOK,USD,10.531458
20200416,NOK,USD,10.472217
20200417,NOK,USD,10.314285
20200418,NOK,USD,10.33039
20200419,NOK,USD,10.315348
20200420,NOK,USD,10.366105
20200421,NOK,USD,10.606561
20200422,NOK,USD,10.771773
20200423,NOK,USD,10.593808
20200424,NOK,USD,10.673905
20200425,NOK,USD,10.609489
20200426,NOK,USD,10.617211
20200427,NOK,USD,10.578393
20200428,NOK,USD,10.407842
20200429,NOK,USD,10.355436
20200430,NOK,USD,10.255285
20200501,NOK,USD,10.336116
20200502,NOK,USD,10.324182
20200503,NOK,USD,10.271281
20200504,NOK,USD,10.350629
20200505,NOK,USD,10.260496
20200506,NOK,USD,10.281949
20200507,NOK,USD,10.228823
20200508,NOK,USD,10.191953
20200509,NOK,USD,10.209556
20200510,NOK,USD,10.203382
20200511,NOK,USD,10.289519
20200512,NOK,USD,10.16017
20200513,NOK,USD,10.143738
20200514,NOK,USD,10.225203
20200515,NOK,USD,10.2392
20200516,NOK,USD,10.228485
20200517,NOK,USD,10.232582
20200518,NOK,USD,10.03559
20200519,NOK,USD,9.948072
20200520,NOK,USD,9.909191
20200521,NOK,USD,9.950747
20200522,NOK,USD,10.018637
20200523,NOK,USD,10.001459
20200524,NOK,USD,9.998777
20200525,NOK,USD,10.049218
20200526,NOK,USD,9.906377
20200527,NOK,USD,9.911165
20200528,NOK,USD,9.774568
20200529,NOK,USD,9.731662
20200530,NOK,USD,9.715691
20200531,NOK,USD,9.696021
20200601,NOK,USD,9.642919
20200602,NOK,USD,9.567011
20200603,NOK,USD,9.459135
20200604,NOK,USD,9.365009
20200605,NOK,USD,9.298013
20200606,NOK,USD,9.310176
20200607,NOK,USD,9.298345
20200608,NOK,USD,9.275097
20200609,NOK,USD,9.288535
20200610,NOK,USD,9.343343
20200611,NOK,USD,9.532135
20200612,NOK,USD,9.63063
20200613,NOK,USD,9.644566
20200614,NOK,USD,9.648279
20200615,NOK,USD,9.615926
20200616,NOK,USD,9.576841
20200617,NOK,USD,9.539148
20200618,NOK,USD,9.544653
20200619,NOK,USD,9.616611
20200620,NOK,USD,9.642381
20200621,NOK,USD,9.642557
20200622,NOK,USD,9.596199
20200623,NOK,USD,9.481668
20200624,NOK,USD,9.614167
20200625,NOK,USD,9.691788
20200626,NOK,USD,9.71881
20200627,NOK,USD,9.714409
20200628,NOK,USD,9.700103
20200629,NOK,USD,9.707879
20200630,NOK,USD,9.660883
20200701,NOK,USD,9.518129
20200702,NOK,USD,9.537618
20200703,NOK,USD,9.483413
20200704,NOK,USD,9.467414
20200705,NOK,USD,9.480367
20200706,NOK,USD,9.406711
20200707,NOK,USD,9.429906
20200708,NOK,USD,9.41892
20200709,NOK,USD,9.456202
20200710,NOK,USD,9.425064
20200711,NOK,USD,9.441306
20200712,NOK,USD,9.433187
20200713,NOK,USD,9.366498
20200714,NOK,USD,9.391546
20200715,NOK,USD,9.314491
20200716,NOK,USD,9.251067
20200717,NOK,USD,9.272176
20200718,NOK,USD,9.292923
20200719,NOK,USD,9.292885
20200720,NOK,USD,9.249851
20200721,NOK,USD,9.129678
20200722,NOK,USD,9.127425
20200723,NOK,USD,9.152513
20200724,NOK,USD,9.191251
20200725,NOK,USD,9.155511
20200726,NOK,USD,9.153095
20200727,NOK,USD,9.112494
20200728,NOK,USD,9.096781
20200729,NOK,USD,9.0675
20200730,NOK,USD,9.130364
20200731,NOK,USD,9.093169
20200801,NOK,USD,9.097119
20200802,NOK,USD,9.097662
20200803,NOK,USD,9.140141
20200804,NOK,USD,9.116995
20200805,NOK,USD,8.945229
20200806,NOK,USD,8.982786
20200807,NOK,USD,9.060684
20200808,NOK,USD,9.03692
20200809,NOK,USD,9.046647
20200810,NOK,USD,9.031715
20200811,NOK,USD,8.988511
20200812,NOK,USD,8.942065
20200813,NOK,USD,8.884867
20200814,NOK,USD,8.897565
20200815,NOK,USD,8.88858
20200816,NOK,USD,8.89123
20200817,NOK,USD,8.865783
20200818,NOK,USD,8.839866
20200819,NOK,USD,8.8498
20200820,NOK,USD,8.94469
20200821,NOK,USD,9.047538
20200822,NOK,USD,9.012533
20200823,NOK,USD,9.010828
20200824,NOK,USD,8.995832
20200825,NOK,USD,8.978172
20200826,NOK,USD,8.921152
20200827,NOK,USD,8.890514
20200828,NOK,USD,8.787277
20200829,NOK,USD,8.813411
20200830,NOK,USD,8.797452
20200831,NOK,USD,8.70212
20200901,NOK,USD,8.750903
20200902,NOK,USD,8.849186
20200903,NOK,USD,8.927621
20200904,NOK,USD,8.952888
20200905,NOK,USD,8.910635
20200906,NOK,USD,8.912063
20200907,NOK,USD,8.935861
20200908,NOK,USD,9.095692
20200909,NOK,USD,9.028735
20200910,NOK,USD,9.000402
20200911,NOK,USD,9.057132
20200912,NOK,USD,9.038271
20200913,NOK,USD,9.039205
20200914,NOK,USD,9.02212
20200915,NOK,USD,9.039072
20200916,NOK,USD,9.014859
20200917,NOK,USD,9.089686
20200918,NOK,USD,9.061041
20200919,NOK,USD,9.089106
20200920,NOK,USD,9.09341
20200921,NOK,USD,9.303944
20200922,NOK,USD,9.360009
20200923,NOK,USD,9.443552
20200924,NOK,USD,9.535038
20200925,NOK,USD,9.592627
20200926,NOK,USD,9.571798
20200927,NOK,USD,9.573946
20200928,NOK,USD,9.487174
20200929,NOK,USD,9.462245
20200930,NOK,USD,9.367722
20201001,NOK,USD,9.31315
20201002,NOK,USD,9.336162
20201003,NOK,USD,9.327909
20201004,NOK,USD,9.325266
20201005,NOK,USD,9.234903
20201006,NOK,USD,9.284684
20201007,NOK,USD,9.305553
20201008,NOK,USD,9.278601
20201009,NOK,USD,9.155285
20201010,NOK,USD,9.141486
20201011,NOK,USD,9.13548
20201012,NOK,USD,9.15689
20201013,NOK,USD,9.212962
20201014,NOK,USD,9.219322
20201015,NOK,USD,9.367518
20201016,NOK,USD,9.358787
20201017,NOK,USD,9.378975
20201018,NOK,USD,9.382219
20201019,NOK,USD,9.300855
20201020,NOK,USD,9.266724
